date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,pressure,AQI,year,month,day,hour,day_of_week,PM2.5_temp_interaction,PM10_temp_interaction,NO2_temp_interaction,SO2_temp_interaction,CO_temp_interaction,O3_temp_interaction,PM2.5_humidity_interaction,PM10_humidity_interaction,NO2_humidity_interaction,SO2_humidity_interaction,CO_humidity_interaction,O3_humidity_interaction,PM2.5_wind_ratio,PM10_wind_ratio,NO2_wind_ratio,SO2_wind_ratio,CO_wind_ratio,O3_wind_ratio,PM_interaction,PM2.5_PM10_ratio,NO2_SO2_ratio,temp_humidity_ratio,pressure_wind_ratio,total_pollutants,avg_pollutants,max_pollutants,std_pollutants,pollutant_diversity,PM2.5_category,PM10_category,comfort_index,atmospheric_stability,winter_season,summer_season,rush_hour,night_time,PM2.5_lag1,PM2.5_lag24,PM2.5_lag168,PM2.5_rolling_mean_3,PM2.5_rolling_mean_24,PM2.5_rolling_std_24,PM10_lag1,PM10_lag24,PM10_lag168,PM10_rolling_mean_3,PM10_rolling_mean_24,PM10_rolling_std_24,NO2_lag1,NO2_lag24,NO2_lag168,NO2_rolling_mean_3,NO2_rolling_mean_24,NO2_rolling_std_24,AQI_lag1,AQI_lag24,AQI_lag168,AQI_rolling_mean_3,AQI_rolling_mean_24,AQI_rolling_std_24,PM2.5_squared,PM2.5_log,PM2.5_sqrt,PM10_squared,PM10_log,PM10_sqrt,NO2_squared,NO2_log,NO2_sqrt,PM2.5_temp_squared
2020-01-01 00:00:00,42.450712295168486,67.37346617745803,44.01190685753008,9.160425562067608,0.7880322565140001,30.618323157198372,15.497878080659785,55.568006112299216,10.698258371079485,989.0391771166958,46.05330876824307,2020,1,1,0,2,657.8959635876865,1044.1457646897002,682.0911665753555,141.96715852788319,12.21282783508119,474.51903932450256,2358.901440289378,3743.8091803557722,2445.653909273175,509.02658362423483,43.7893812466589,1701.3991683475517,3.9680021572413278,6.297610680219519,4.113931943960814,0.8562539101533492,0.07365986398723379,2.861991372349787,2860.0516290275355,0.630080574797141,4.8045701107794505,0.278899301323492,92.44861572892626,194.40286630593658,32.400477717656095,67.37346617745803,24.50128662192374,3,2,1,6.0350640158197155,1.4486356136766216,1,0,0,1,42.450712295168486,42.450712295168486,42.450712295168486,42.450712295168486,42.450712295168486,6.734963562896073,67.37346617745803,67.37346617745803,67.37346617745803,67.37346617745803,67.37346617745803,10.776478764941013,44.01190685753008,44.01190685753008,44.01190685753008,44.01190685753008,44.01190685753008,13.872384990252671,46.05330876824307,46.05330876824307,46.05330876824307,46.05330876824307,46.05330876824307,4.552016496643017,1802.0629743671689,3.7716272450216444,6.5154211141850595,4539.183944765081,4.224984827985349,8.20813414714075,1937.0479452359032,3.806927051604753,6.634147033155813,432827.09890497057
2020-01-01 01:00:00,32.92603548243223,52.13322375345279,24.393391861853797,11.2729412755579,0.8404452742754069,24.712369658389164,21.821413979589103,31.180367309501623,10.3251231559439,1006.2101965353688,39.61578530254445,2020,1,1,1,2,718.4926509687936,1137.6206576146415,532.2983021838515,245.99151834154617,18.339704257152963,539.2588487323469,1026.6458803879204,1625.533065661093,760.594918177209,351.49444963033704,26.205392355442022,770.5407630367573,3.1889242370419173,5.049162413471173,2.362527932445161,1.091797270143782,0.08139808712999079,2.393421297271685,1716.5403751197655,0.6315748981521891,2.1638888436990076,0.6998446735083663,97.4526096530016,146.2784073059613,24.37973455099355,52.13322375345279,17.716051618668118,3,1,0,9.499109355454637,2.113428929613018,1,0,0,1,42.450712295168486,42.450712295168486,42.450712295168486,37.688373888800356,37.688373888800356,6.734963562896073,67.37346617745803,67.37346617745803,67.37346617745803,59.75334496545541,59.75334496545541,10.776478764941013,44.01190685753008,44.01190685753008,44.01190685753008,34.20264935969194,34.20264935969194,13.872384990252671,46.05330876824307,46.05330876824307,46.05330876824307,42.83454703539376,42.83454703539376,4.552016496643017,1084.1238125903865,3.524182727950253,5.738121250237941,2717.8730189275743,3.972802415329281,7.220334047220585,595.0375665259551,3.234488977257106,4.938966679565048,516231.6894961646
2020-01-01 02:00:00,44.71532807151039,60.57489645869635,17.915932330895373,14.036811337102296,2.224906047892963,21.2461741531863,29.274919189091065,79.17632612935344,14.066402030322966,1008.1942558679752,38.01696454565961,2020,1,1,2,2,1309.037615807162,1773.3251987158942,524.487471184186,410.92651756618704,65.13394475538647,621.9800314118842,3540.39539837094,4796.097757265559,1418.5177011423993,1111.3831522426171,176.15988685514412,1682.194013753718,3.178874596013784,4.306353275565063,1.2736684400370448,0.9978963566406761,0.15817165207540135,1.510419943023517,2708.6263680483803,0.7381824928417339,1.2763534324593884,0.3697433389529023,71.67392583367156,160.71404839928368,26.78567473321395,60.57489645869635,21.625481483247817,3,2,1,18.225622659222253,2.0811945461236694,1,0,0,1,32.92603548243223,42.450712295168486,42.450712295168486,40.0306919497037,40.0306919497037,6.2561352920210185,52.13322375345279,67.37346617745803,67.37346617745803,60.02719546320239,60.02719546320239,7.6348693224547795,24.393391861853797,44.01190685753008,44.01190685753008,28.773743683426417,28.773743683426417,13.588251660322523,39.61578530254445,46.05330876824307,46.05330876824307,41.228686205482376,41.228686205482376,4.254032687696007,1999.4605645428053,3.822433648042797,6.6869520763581365,3669.3180809817836,4.120254262457422,7.782987630640071,320.9806312852221,2.9400045474277667,4.232721622182987,1713579.479598099
2020-01-01 03:00:00,57.84544784612038,85.56903725214598,9.862856073871727,11.071128638320944,1.2003414094787412,51.19498368206696,25.728748850047307,82.55372589032858,5.780730612875503,994.2510793595246,25.42828786281838,2020,1,1,3,2,1488.2909997513411,2201.584268800806,253.7589468688093,284.8462882219258,30.88328265879033,1317.182877538171,4775.3572454919195,7064.042846012974,814.2155168181689,913.9629189045139,99.09265569291865,4226.3366498492005,10.00659807901797,14.802460620039419,1.7061608184792503,1.9151780942121852,0.20764527701830696,8.85614416420645,4949.779281611742,0.6760090998297363,0.8908627472481013,0.31166066186070845,171.99401700972106,216.74379490200477,36.123965817000794,85.56903725214598,33.70674569772911,3,3,1,18.141237370187945,4.450778037077407,1,0,0,1,44.71532807151039,42.450712295168486,42.450712295168486,45.162270466687666,44.484380923807876,10.26811575250991,60.57489645869635,67.37346617745803,67.37346617745803,66.0923858214317,66.41265591043829,14.211166039661569,17.915932330895373,44.01190685753008,44.01190685753008,17.3907267555403,24.046021781037744,14.577350227944063,38.01696454565961,46.05330876824307,46.05330876824307,34.353679237007476,37.27858661981638,8.630044979722811,3346.0958365182328,4.07491447890684,7.6056194912788255,7322.060136259146,4.460942214132529,9.250353358231564,97.27592993390842,2.3853492701575205,3.140518440301175,2215010.0999408467
2020-01-01 04:00:00,31.48769937914996,63.82198136039807,6.968603237440551,8.747925786925187,1.5910650007657297,41.78898453408208,18.18768016176545,21.05315051718372,1.2816369880173202,1001.4258420978456,29.004019005044487,2020,1,1,4,2,572.6882053378,1160.7737842730762,126.74272685681198,159.10447629145563,28.937781350506192,760.0446849908478,662.9152744690765,1343.6537798853544,146.71105285236968,184.1713983052888,33.49693094374394,879.7897813562927,24.568344760290604,49.79723740583521,5.437267574667076,6.8255877980379935,1.2414318684942853,32.60594452624938,2009.6073628579265,0.4933676251970496,0.7966006350735114,0.8638935130834953,781.3646543137316,154.40625929876157,25.734376549793595,63.82198136039807,24.35204324651281,3,1,1,16.379584660525417,14.19097633090444,1,0,0,1,57.84544784612038,42.450712295168486,42.450712295168486,44.68282509892691,41.88504461487629,10.623483283031838,85.56903725214598,67.37346617745803,67.37346617745803,69.98863835708012,65.89452100043025,12.361644270887588,9.862856073871727,44.01190685753008,44.01190685753008,11.582463880735885,20.630538072318306,14.754728041334584,25.42828786281838,46.05330876824307,46.05330876824307,30.816423804507494,35.623673096862,8.339781238516723,991.4752121917207,3.480861537052277,5.611390146759532,4073.2453047669987,4.171644764361295,7.988866087274093,48.561431080866925,2.0755092249267375,2.6398112124620865,327971.78053303016
2020-01-01 05:00:00,31.48794564576229,60.92873096312297,9.158640569945105,11.13526542225426,0.8045503091662234,50.69108096407665,25.050185249475348,79.569156113331,10.784115080490968,993.1916352907735,20.24649394042944,2020,1,1,5,2,788.7788715517561,1526.275997641675,229.42564291048535,278.9404616295466,20.15413428713656,1269.8209686462735,2505.469262775741,4848.047705791876,728.7453012958489,886.0236727467259,64.01738915107596,4033.4465347841165,2.9198451065053677,5.649859122270148,0.8492714053574565,1.032561813291342,0.07460513015311726,4.700532272302943,1918.52056883209,0.5167996304538219,0.8224896509104493,0.3148228091522821,92.09764805714188,164.2062138743275,27.367702312387916,60.92873096312297,24.44570318984607,3,1,1,16.309670681403176,2.322878146468638,1,0,0,1,31.48769937914996,42.450712295168486,42.450712295168486,40.27369762367754,40.15219478669062,10.406888527035546,63.82198136039807,67.37346617745803,67.37346617745803,70.106583191889,65.0668893275457,11.240909410708031,6.968603237440551,44.01190685753008,44.01190685753008,8.663366627085795,18.718555155256105,14.003416429922455,29.004019005044487,46.05330876824307,46.05330876824307,24.892933602764103,33.06080990412324,9.749418821305355,991.4907209904804,3.4808691173267703,5.611412090175011,3712.31025677662,4.125984223267757,7.805685809915934,83.8806970894444,2.3183246310272696,3.0263245975845194,622172.1082064618
2020-01-01 06:00:00,58.68819223261088,32.802877180401616,27.671266510114837,8.434663499290673,0.8100735268891806,55.35709029182269,12.747717478050856,43.78942740356747,11.40615246109302,1012.6167616430264,35.519702599591454,2020,1,1,6,2,748.1404938788622,418.16181076296124,352.7454877307942,107.5227073113853,10.326588457231507,705.6765474471075,2569.9223332165266,1436.4192089193366,1211.7089160094415,369.34908497570933,35.47265589726563,2424.0552866064995,5.1453101677186375,2.8758932770970698,2.425994795747555,0.7394836714713178,0.07102075214691225,4.853265856356788,1925.1415617461348,1.7891172140130038,3.2806603977078512,0.29111404815976916,88.77811909818976,183.76416324112986,30.62736054018831,58.68819223261088,23.639067579785554,3,3,0,7.731427559190836,1.1176176648115115,1,0,0,0,31.48794564576229,42.450712295168486,42.450712295168486,40.554612419174376,42.800194421822084,11.804070843797124,60.92873096312297,67.37346617745803,67.37346617745803,52.51786316797422,60.45774473509654,15.937624271991625,9.158640569945105,44.01190685753008,44.01190685753008,14.59950343916683,19.997513920235924,13.223585308675407,20.24649394042944,46.05330876824307,46.05330876824307,28.256738515021794,33.41208028919012,8.948354167759632,3444.303907531888,4.08913421578812,7.660821903204047,1076.0287513125131,3.5205459225466793,5.7273796085471425,765.6989902738029,3.355895454368293,5.260348516031503,559714.1985813079
2020-01-01 07:00:00,46.51152093729363,74.92507132054442,30.08725023229934,8.071709129854867,1.7409924046249712,48.984254897588,34.20213916718637,77.13951073965572,17.447997047238246,1021.187659708488,51.580508829567,2020,1,1,7,2,1590.7935119748192,2562.5977164166243,1029.0483196030623,276.0697189763449,59.5456645119977,1675.3663030082353,3587.875968860084,5779.683343800607,2320.915762421164,622.6476931098166,134.299302294227,3778.621456746523,2.6657226506497893,4.294193259988196,1.7243956513083945,0.46261522786837567,0.09978179156676004,2.8074428695150124,3484.8790234537205,0.6207737959742214,3.7274943569281374,0.4433802968055876,58.52750071791917,210.3207989222052,35.0534664870342,74.92507132054442,27.486353752311366,3,2,1,19.670824953421043,1.9602329754291223,1,0,1,0,58.68819223261088,42.450712295168486,42.450712295168486,45.5625529385556,43.26411023625603,11.00693763271715,32.802877180401616,67.37346617745803,67.37346617745803,56.218893154689674,62.26616055827753,15.616784929888809,27.671266510114837,44.01190685753008,44.01190685753008,22.30571910411976,21.258730959243852,12.751788009003711,35.519702599591454,46.05330876824307,46.05330876824307,35.78223512319597,35.683133856737236,10.483105967244907,2163.3215799003037,3.860972227679345,6.819935552283,5613.766312388668,4.329746950286583,8.655926947505069,905.2426265409966,3.4367977747522325,5.485184612417283,2530623.9977411795
2020-01-01 08:00:00,27.95788421097572,72.9096836228215,9.188092979678666,6.9457572928588025,0.5252118942242339,54.86644764225561,23.35772784402999,58.63107014667169,3.6481897683745688,1024.0677451862432,36.37608835860519,2020,1,1,8,2,653.032650494874,1703.0045472561953,214.61297522497688,162.23710851728242,12.267756485737122,1281.5555517965274,1639.2006703262423,4274.772774861288,538.7077240056816,407.2371830593609,30.79373541212737,3216.878540411778,7.663495044401762,19.98516750824232,2.5185348249502852,1.9038914458535547,0.1439650696839269,15.039362293563215,2038.4004925857164,0.3834591349430106,1.3228353068318834,0.3983848117661543,280.7057226199368,172.39307764281455,28.73217960713576,72.9096836228215,29.28311427107007,3,1,1,4.99439899535084,6.402552862384925,1,0,1,0,46.51152093729363,42.450712295168486,42.450712295168486,44.38586579362674,41.563418455669336,11.490855683420877,74.92507132054442,67.37346617745803,67.37346617745803,60.21254404125585,63.44877423211575,15.032819130723423,30.08725023229934,44.01190685753008,44.01190685753008,22.315536574030947,19.917548961514385,12.588526824356846,51.580508829567,46.05330876824307,46.05330876824307,41.158766595921215,35.760128801389236,9.808767806097906,781.6432895543255,3.3658425058353068,5.287521556549507,5315.821965979926,4.302843856214254,8.538716743329848,84.42105260322039,2.321219683467268,3.0311867279464435,426451.6426123603
2020-01-01 09:00:00,43.13840065378947,103.2650944661092,33.950383140761154,12.690240076496323,0.9923931160473642,43.95701570636596,33.94839955404261,60.57551128161997,15.7734688335836,1017.1478446207924,58.12982089965644,2020,1,1,9,2,1464.4796615172177,3505.6846869214296,1152.5611718753917,430.8133405536214,33.69015801825729,1492.270332403038,2613.130675474666,6255.33589482935,2056.5618169584977,768.7177809202689,60.11472039692911,2662.718700827317,2.7348708840722886,6.546758709551921,2.1523726644374337,0.8045307097876458,0.06291533755304608,2.7867691102147565,4454.691018630437,0.41774426176453217,2.675314488623496,0.5604310856942507,64.48472782696747,237.99352715956945,39.665587859928245,103.2650944661092,35.584611749826,3,2,1,11.261955417831288,2.152246909808603,1,0,1,0,27.95788421097572,42.450712295168486,42.450712295168486,39.202601934019604,41.72091667548135,10.845125001736458,72.9096836228215,67.37346617745803,67.37346617745803,83.69994980315838,67.4304062555151,18.95811356477654,9.188092979678666,44.01190685753008,44.01190685753008,24.40857545091306,21.32083237943906,12.671036318454899,36.37608835860519,46.05330876824307,46.05330876824307,48.695472695942875,37.997098011215954,11.643110595759062,1860.9216109668637,3.787330166683004,6.567982997373658,10663.679735094458,4.646936641239514,10.161943439426791,1152.6285154044792,3.5539294311593923,5.826695730923415,2144700.6789975846
