date,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,visibility,cloud_cover
2020-01-01 00:00:00,28.973713224089863,67.37346617745803,19.50595342876504,NW,1016.1745326125017,0.5496974686168278,11.440781504217775,26
2020-01-01 01:00:00,23.89388559063052,52.13322375345279,9.696695930926897,SE,1009.6713959561749,0.2858156256583508,6.834676973558652,73
2020-01-01 02:00:00,30.18150830480554,60.57489645869635,6.4579661654476865,NW,1012.0661314110005,1.5300832869321739,12.468348342502008,98
2020-01-01 03:00:00,37.184238851264205,85.56903725214598,2.4314280369358645,W,1007.7066788755163,0.6351367952496542,7.112046964243071,86
2020-01-01 04:00:00,23.126773002213312,63.82198136039807,0.9843016187202753,W,997.8552969081924,1.3308114335561378,12.078307095546581,71
2020-01-01 05:00:00,23.126904344406555,60.92873096312297,2.0793202849725514,NW,1016.2159321133923,0.3749518681013277,13.31749919888414,91
2020-01-01 06:00:00,37.63370252405913,32.802877180401616,11.335633255057417,E,1030.5493307164725,0.14981273910731716,12.584309576898415,22
2020-01-01 07:00:00,31.13947783322327,74.92507132054442,12.54362511614967,NE,1013.1840163078343,0.02713659459926547,10.753949944714307,67
2020-01-01 08:00:00,21.244204912520384,72.9096836228215,2.094046489839333,E,1015.2526411724755,0.6474684487511171,9.3060971712109,13
2020-01-01 09:00:00,29.340480348687716,100.0,14.475191570380577,E,1019.9272275511686,0.06465757417544264,8.270741270995469,62
2020-01-01 10:00:00,21.292658457500302,53.844435300939985,7.584694741582803,NW,1000.306695034533,0.18032364611878846,14.413104072451311,92
2020-01-01 11:00:00,21.274161971437945,64.38300655327878,10.733965059927748,S,1030.025146581296,0.38014685153209693,7.90151433949707,64
2020-01-01 12:00:00,26.935698172528273,64.9876736742151,18.061103141277123,S,1015.0232879642281,0.4155344844754279,6.888801779290011,67
2020-01-01 13:00:00,9.693758042737617,91.5490655952695,14.484196579327659,S,1029.318568990891,0.4588748941236248,11.99610680509849,62
2020-01-01 14:00:00,11.200657339895738,58.09408935226096,8.657346760470839,NE,1005.6696700447601,0.09091403749788478,7.611589590440514,95
2020-01-01 15:00:00,20.501699766072218,65.58043051540679,5.544038872923563,E,1031.1806192255783,0.23880617500038115,7.149809507601619,96
2020-01-01 16:00:00,16.89735103732461,72.15793019433079,0.0,N,1020.7515549403479,0.4801137694201848,5.669187213490705,89
2020-01-01 17:00:00,27.51397866076219,63.73218246312716,6.4042334037879,SE,1018.5304008585235,1.7502691032642315,8.551270481618447,80
2020-01-01 18:00:00,17.735807395830314,51.071327708989436,8.944348805861528,S,1015.3402445435315,0.6502990099882648,9.75185492831052,86
2020-01-01 19:00:00,13.701570389317668,63.88179985796615,5.06410236424408,S,1010.5147138192555,1.2794085204151129,10.729275182982096,63
2020-01-01 20:00:00,36.72519015137243,81.47263499719544,9.343715164538477,W,1025.0053165847387,0.7181880019041758,12.85391873289845,31
2020-01-01 21:00:00,23.193789596107713,39.4696940117788,10.38425941479384,E,1014.4035986984804,0.44789732069203436,11.580693770997382,78
2020-01-01 22:00:00,25.54022563750339,62.65939348293752,8.875720090959607,E,993.3293029641285,0.10661107153887137,9.42738334134046,12
2020-01-01 23:00:00,13.602014510292346,45.997583701216534,6.749987095882702,NE,1001.82813538293,0.5493346229838425,9.40541297086084,65
2020-01-02 00:00:00,20.64493820379854,83.90093257849685,10.843273359833638,NE,1011.1415424780726,0.48825870248184605,11.53047240674555,18
2020-01-02 01:00:00,25.88738071767893,29.536261904324505,12.209703247847045,S,1016.0999898316555,0.4612413946485956,13.817710488785709,23
2020-01-02 02:00:00,15.792051380621578,48.82156305456823,4.548004612785769,E,1012.434115111001,0.3364623873466977,10.378942598449601,87
2020-01-02 03:00:00,28.005584146765376,67.54423750129041,17.05466189873135,N,1025.1897078979366,0.37608418601768123,8.592607437368773,10
2020-01-02 04:00:00,20.194890480649562,91.31048058468681,9.507059338578692,SE,993.4889813596137,0.20356514221109112,7.021401996743363,58
2020-01-02 05:00:00,22.666450001653786,58.68499477854024,10.094248114724238,NW,1014.4358793650516,0.3662691544645326,5.664384206763323,85
2020-01-02 06:00:00,20.186347102164824,48.896009466136036,13.541072116282786,E,994.8202077461284,0.11004654540075028,11.998809016130568,14
2020-01-02 07:00:00,39.818225476071504,97.6231413888118,11.166080656317508,W,1020.5971229548417,0.8178252330108547,11.733935570918671,9
2020-01-02 08:00:00,24.892022202096527,31.03972199167512,14.765683169566225,NW,1012.05541285558,0.10276046954361122,11.732090575319985,40
2020-01-02 09:00:00,16.538312568352797,16.023880867598365,11.43562082600912,E,1017.1960997202411,0.04439718636719816,9.614021660943832,26
2020-01-02 10:00:00,31.580359296825513,68.80028900106664,6.937813126797811,SW,1004.3611703941024,0.28656866979984097,14.220804237675253,59
2020-01-02 11:00:00,15.233250800231822,49.958915512947776,11.807517626030508,NE,1025.7946493165775,0.5369219460689436,8.547644516245548,72
2020-01-02 12:00:00,26.670908760038042,39.57534365738574,4.281368963396691,W,1023.4172466405885,0.2878748428817034,12.865807711621617,51
2020-01-02 13:00:00,9.322639008961795,74.16712894598706,10.542798528882615,SE,1018.8354430301189,0.16200302408773828,9.883771315031371,27
2020-01-02 14:00:00,14.374511608812556,64.87601427542398,9.833850046777696,S,1011.7048275313656,0.4084163828959275,8.174947705961987,64
2020-01-02 15:00:00,26.574889886952988,48.71842738526543,8.959415713637302,W,1018.7985728529513,0.2130908630736617,11.777590921953283,16
2020-01-02 16:00:00,30.907732639963285,34.393912026582115,9.357312442805346,E,1005.9310743201265,1.3505449163326035,11.228908356051981,94
2020-01-02 17:00:00,26.370946249519765,77.44914656560289,0.5907547725118043,S,1021.5555565902072,1.2796759337628536,11.070918277800779,43
2020-01-02 18:00:00,24.074813740894076,73.00402355917322,7.2563754612951925,E,1029.4948089432391,0.3489510536359083,10.243835266168595,9
